class,year,longitude,latitude,kategori,B2,B3,B4,B8,B11,B12,NDVI,NDWI,NDBI,BSI,NDTI
1,2025,122.18817979881771,-2.8752567315626965,air_keruh,0.0551,0.0501,0.039,0.0247,0.0217,0.0187,-0.2244898,0.33957216,-0.064655185,-0.13594307,-0.1245791
1,2025,122.18899519035824,-2.87615681889935,air_keruh,0.0565,0.0573,0.0628,0.0656,0.09925,0.0759,0.021806875,-0.06753457,0.20412497,0.14059477,0.04579514
1,2025,122.18993932793148,-2.8768854605087184,air_keruh,0.07405,0.0843,0.0705,0.0398,0.0295,0.0274,-0.27833185,0.35858178,-0.14862914,-0.06476502,-0.089147255
1,2025,122.19054014275082,-2.877442656719339,air_keruh,0.07745,0.08895,0.0739,0.0394,0.0415,0.0342,-0.30450132,0.38605377,0.025957951,-0.006243282,-0.092416346
1,2025,122.19135553429136,-2.8780427138723352,air_keruh,0.0622,0.0648,0.0532,0.0526,0.0263,0.0202,-0.005671068,0.10391824,-0.33333334,-0.18167782,-0.098305106
1,2025,122.1922996718646,-2.8786856318999483,air_keruh,0.04285,0.0543,0.04055,0.1711,0.0584,0.03065,0.6168202,-0.5181899,-0.49106753,-0.36752957,-0.14496571
1,2025,122.1932008940936,-2.8794571330542196,air_keruh,0.05715,0.0562,0.04945,0.0364,0.0233,0.0193,-0.1520093,0.21382289,-0.21943052,-0.12507518,-0.063890226
1,2025,122.1938875396014,-2.8801857725534807,air_keruh,0.05885,0.0611,0.05045,0.0727,0.05585,0.0298,0.18067397,-0.08669658,-0.13107742,-0.10615935,-0.095472865
1,2025,122.19457418510922,-2.8807429671501223,air_keruh,0.0547,0.0539,0.0469,0.0381,0.0228,0.0175,-0.10352941,0.17173912,-0.25123152,-0.14215383,-0.06944444
1,2025,122.19697744438656,-2.8822859661483817,air_keruh,0.0526,0.0535,0.046,0.0355,0.0225,0.0181,-0.12883434,0.20224717,-0.22413793,-0.12515964,-0.07537689
1,2025,122.19779283592707,-2.88314318691014,air_keruh,0.0416,0.0441,0.0396,0.03705,0.0233,0.0165,-0.033268083,0.086876154,-0.22783764,-0.11126812,-0.05376346
1,2025,122.19856531212338,-2.8834003530127235,air_keruh,0.029,0.0427,0.0249,0.2328,0.07705,0.03235,0.806752,-0.6900182,-0.5026626,-0.43945017,-0.2633136
1,2025,122.1995952803851,-2.8833574919996634,air_keruh,0.03955,0.0564,0.02955,0.3061,0.116,0.04555,0.82392377,-0.6888276,-0.45036724,-0.40736973,-0.31239095
1,2025,122.20062524864682,-2.8833146309849877,air_keruh,0.0424,0.045,0.0318,0.1714,0.0641,0.0312,0.68700784,-0.58410347,-0.45562634,-0.380691,-0.17187499
1,2025,122.201741047597,-2.8833146309849877,air_keruh,0.03485,0.0516,0.02955,0.2511,0.07215,0.0309,0.78941745,-0.6590684,-0.5535963,-0.4752999,-0.27171907
1,2025,122.20255643913754,-2.8832717699686956,air_keruh,0.0369,0.0524,0.03055,0.307,0.10505,0.04025,0.8189898,-0.7084029,-0.49011046,-0.43441087,-0.2634117
1,2025,122.20337183067808,-2.8833574919996634,air_keruh,0.04215,0.0661,0.0374,0.3614,0.1642,0.07085,0.8124373,-0.69076025,-0.3751903,-0.33371893,-0.2772947
1,2025,122.20461637566098,-2.884701296859971,air_keruh,0.0465,0.0468,0.0415,0.1194,0.0753,0.0405,0.48415166,-0.43682313,-0.22650231,-0.17368236,-0.060022656
1,2025,122.20521719048033,-2.8861585686756173,air_keruh,0.0357,0.043,0.0259,0.2862,0.0899,0.0383,0.8340275,-0.7387606,-0.52193564,-0.47087044,-0.24818578
1,2025,122.20607549736508,-2.887315812609869,air_keruh,0.0576,0.0625,0.05165,0.0438,0.02865,0.02125,-0.082242,0.17591721,-0.20910972,-0.11612548,-0.09505038
1,2025,122.21448690483578,-2.8868443430011563,air_keruh,0.0355,0.0524,0.0279,0.3044,0.1362,0.0584,0.83207947,-0.706278,-0.38175216,-0.34880954,-0.30510587
1,2025,122.21813470909603,-2.8981166990853753,air_keruh,0.05125,0.0515,0.0247,0.0185,0.0189,0.0156,-0.14351852,0.47142857,0.010695169,-0.23070136,-0.35170603
1,2025,122.21221239159117,-2.9013740890790016,air_keruh,0.0337,0.0532,0.0291,0.2768,0.1269,0.0589,0.80974174,-0.67757577,-0.37131533,-0.33118972,-0.2928311
1,2025,122.21006662437924,-2.9012455080729085,air_keruh,0.0344,0.0438,0.0267,0.322,0.0987,0.0398,0.84685975,-0.76052487,-0.53078204,-0.47945204,-0.2425532
1,2025,122.20556942117996,-2.897965680070036,air_keruh,0.10355,0.1406,0.1303,0.2851,0.2394,0.159,0.3726529,-0.33944094,-0.08713062,-0.024988482,-0.038021393
1,2025,122.22863760439394,-2.887691383409471,air_keruh,0.0434,0.03435,0.02625,0.01825,0.0212,0.0183,-0.17977527,0.30608365,0.07477819,-0.13015585,-0.13366339
1,2025,122.2247752234125,-2.889620120042031,air_keruh,0.05145,0.0794,0.04735,0.2986,0.15755,0.0716,0.726261,-0.5798941,-0.3092184,-0.26155508,-0.25285998
1,2025,122.22362212304692,-2.8941735701425153,air_keruh,0.0351,0.0314,0.01485,0.0129,0.0135,0.01005,-0.07027025,0.4176072,0.022727268,-0.2573674,-0.35783783
1,2025,122.21984557275394,-2.897152378314291,air_keruh,0.0465,0.0506,0.02655,0.0171,0.0154,0.0126,-0.21649483,0.4948301,-0.052307718,-0.20511606,-0.31173038
1,2025,122.22151927117925,-2.8989953780072124,air_keruh,0.054,0.09085,0.07435,0.02265,0.0111,0.00975,-0.5329897,0.6008811,-0.3422222,0.054287463,-0.09987895
1,2025,122.22400836114504,-2.8956951206190737,air_keruh,0.0374,0.0353,0.0172,0.01255,0.01705,0.01375,-0.15630253,0.4754441,0.15202703,-0.1864608,-0.3447619
1,2025,122.22895909157788,-2.8884790794874196,air_keruh,0.03555,0.02545,0.01535,0.0129,0.01445,0.0105,-0.086725645,0.32724902,0.056672733,-0.23833865,-0.24754903
1,2025,122.22157765236892,-2.9012515321271617,air_keruh,0.0298,0.0418,0.0216,0.3112,0.0911,0.0341,0.8701923,-0.7631728,-0.5471041,-0.50319594,-0.31861198
1,2025,122.20638562050856,-2.8999657212688494,air_keruh,0.0435,0.061,0.0384,0.2866,0.1101,0.0453,0.7636923,-0.64902186,-0.44492057,-0.37944,-0.22736417
0,2025,122.19273854104078,-2.899022792377018,darat,0.1317,0.1471,0.2178,0.2332,0.33535,0.3042,0.034146324,-0.2264002,0.17966759,0.20505421,0.19375172
0,2025,122.19179440346754,-2.90159441477577,darat,0.0633,0.10155,0.0879,0.3136,0.24355,0.13775,0.56214195,-0.51077926,-0.12572916,-0.0641632,-0.072050676
0,2025,122.1908502658943,-2.904594633513156,darat,0.1547,0.1791,0.1907,0.2096,0.2532,0.2169,0.04721461,-0.07846667,0.09420915,0.09849046,0.031368274
0,2025,122.15840626565016,-2.9008229286701788,darat,0.0697,0.0925,0.0514,0.4212,0.2154,0.0985,0.7824799,-0.6398676,-0.32327995,-0.29576352,-0.28561503
0,2025,122.16055203286209,-2.9117951259452792,darat,0.03385,0.0532,0.0275,0.3364,0.17485,0.0719,0.8488596,-0.7268994,-0.3159902,-0.2932239,-0.31846344
0,2025,122.15377140847242,-2.9134238023785364,darat,0.048,0.0656,0.0359,0.2883,0.1561,0.0688,0.7785318,-0.62927383,-0.29747975,-0.27314025,-0.29261082
0,2025,122.1857004245857,-2.9185669756405943,darat,0.03375,0.05735,0.02785,0.427,0.2186,0.0919,0.877542,-0.76318777,-0.32280046,-0.303026,-0.34624413
0,2025,122.1957674652368,-2.915566794095546,darat,0.03655,0.0526,0.02745,0.2865,0.1272,0.0554,0.8251314,-0.68976706,-0.38506162,-0.3525225,-0.31417862
0,2025,122.1920767456323,-2.9251673468354755,darat,0.03395,0.0573,0.0272,0.385,0.1944,0.0861,0.86802524,-0.7408998,-0.32896098,-0.3080946,-0.35621303
0,2025,122.13517099917236,-2.8744555502671494,darat,0.04085,0.0595,0.0323,0.19415,0.12895,0.06905,0.71472734,-0.5308496,-0.20179512,-0.18611987,-0.29629633
0,2025,122.15783030093016,-2.873769768481034,darat,0.1064,0.1297,0.1528,0.16845,0.2024,0.19715,0.048715968,-0.1299681,0.09154645,0.12752956,0.08176987
0,2025,122.16658503115475,-2.874626995649282,darat,0.364,0.3836,0.414,0.394,0.4193,0.4095,-0.024752488,-0.013374482,0.031107828,0.047319807,0.038114354
0,2025,122.16435343325438,-2.8588539128585757,darat,0.04615,0.06515,0.0646,0.0511,0.08465,0.078,-0.116681054,0.12086021,0.24714549,0.21095335,-0.004238935
0,2025,122.173108163479,-2.8615970733019176,darat,0.0762,0.1009,0.12,0.1384,0.1367,0.1208,0.07120746,-0.15670706,-0.006179567,0.08932739,0.08646444
0,2025,122.1602335602075,-2.838280000911465,darat,0.1006,0.146,0.183,0.2004,0.1748,0.1485,0.045383405,-0.15704387,-0.068230286,0.086217366,0.11246201
0,2025,122.16675669253172,-2.8482241042494105,darat,0.0817,0.1064,0.1447,0.16585,0.2099,0.18715,0.06810495,-0.21836548,0.11723222,0.17777964,0.1525289
0,2025,122.17705637514892,-2.8437664133534684,darat,0.1092,0.136,0.1592,0.20875,0.21805,0.1638,0.13466503,-0.21102244,0.021790085,0.0852992,0.07859075
0,2025,122.10976511538328,-2.801588950631559,darat,0.04355,0.0664,0.0461,0.1839,0.1726,0.0876,0.5991304,-0.46943668,-0.03169705,-0.019612228,-0.18044442
0,2025,122.12075144350828,-2.802617687404908,darat,0.0688,0.0897,0.0834,0.2084,0.2378,0.1794,0.42837557,-0.39818853,0.065889746,0.07352942,-0.036395118
0,2025,122.12160975039303,-2.808790089044885,darat,0.091,0.1131,0.1138,0.1354,0.1265,0.09445,0.08667737,-0.08973842,-0.033982445,0.02978358,0.003085046
0,2025,122.1301928192407,-2.80638971450194,darat,0.0932,0.1052,0.1092,0.2258,0.2563,0.2106,0.34805968,-0.36435044,0.06326491,0.067932814,0.01865672
0,2025,122.13328272402586,-2.812390641607152,darat,0.063,0.0756,0.0579,0.302,0.1867,0.1176,0.67824394,-0.59957623,-0.23593204,-0.19750655,-0.13258426
0,2025,122.1315269902547,-2.8930466400080257,darat,0.0236,0.0472,0.0223,0.2658,0.1239,0.0531,0.8451927,-0.6984025,-0.36412627,-0.32874197,-0.35827342
0,2025,122.11058430226642,-2.9016187372083615,darat,0.02345,0.03765,0.0206,0.2012,0.11455,0.0507,0.8142471,-0.68473935,-0.27442595,-0.24874929,-0.29270387
0,2025,122.12586216481525,-2.9074477261861955,darat,0.0199,0.0424,0.0211,0.2642,0.1266,0.0539,0.85208553,-0.7234181,-0.3520983,-0.315887,-0.33543307
0,2025,122.16637424977618,-2.9636787700860854,darat,0.0196,0.0455,0.018,0.2396,0.138,0.0571,0.86024845,-0.6808137,-0.26906782,-0.24855493,-0.43307087
0,2025,122.16305165952102,-2.9811265228250923,darat,0.0223,0.0438,0.0232,0.2917,0.1647,0.0675,0.85265166,-0.73889714,-0.27826467,-0.25124526,-0.3074627
0,2025,122.10537343686477,-3.0075262820979285,darat,0.0335,0.0672,0.0352,0.3256,0.1528,0.0694,0.80487806,-0.65784115,-0.36120403,-0.3127399,-0.3125
0,2025,122.14605718320266,-2.928667983807449,darat,0.0445,0.059,0.0302,0.2866,0.1466,0.0588,0.8093434,-0.6585648,-0.32317638,-0.30379996,-0.32286996
0,2025,122.20871358579056,-2.9291407153138262,darat,0.0319,0.0518,0.0279,0.284,0.16625,0.0718,0.82109654,-0.691483,-0.26152137,-0.23870209,-0.29987454
0,2025,122.16071302375772,-2.8312377584855204,darat,0.0903,0.1302,0.192,0.209,0.1867,0.1847,0.042394027,-0.23231134,-0.056355838,0.117109135,0.19180635
0,2025,122.16857140085226,-2.853697731175796,darat,0.2251,0.35,0.4904,0.4967,0.5125,0.5333,0.0063823345,-0.1732609,0.015655965,0.16298486,0.1670633
0,2025,122.16260383848172,-2.888717878766001,darat,0.0211,0.0414,0.0211,0.2952,0.1384,0.0589,0.86658233,-0.7540107,-0.3616236,-0.3295502,-0.3248
0,2025,122.17613634747586,-2.9641476739919836,darat,0.0273,0.0492,0.0232,0.2932,0.1305,0.0526,0.85335016,-0.7126168,-0.38399807,-0.35175028,-0.35911602
0,2025,122.14349943717237,-2.8750646467731205,darat,0.0214,0.04425,0.0224,0.20115,0.12695,0.0613,0.7995974,-0.6393643,-0.22615059,-0.19682713,-0.32783198
0,2025,122.1404095323872,-2.898301340238638,darat,0.03225,0.0462,0.0251,0.24605,0.1289,0.06125,0.8148626,-0.68383235,-0.31244165,-0.2875318,-0.29593268
0,2025,122.20890242179148,-2.908073480454817,darat,0.03275,0.0475,0.0241,0.3516,0.15375,0.06135,0.8717061,-0.76196444,-0.3915108,-0.36730698,-0.32681563
0,2025,122.17491346915476,-2.8496108282167296,darat,0.0602,0.1142,0.138,0.2458,0.2602,0.2113,0.28087547,-0.36555555,0.02845848,0.1309287,0.09436952
0,2025,122.104532304604,-2.843267193616794,darat,0.0828,0.0884,0.0596,0.2432,0.1722,0.0818,0.6063408,-0.4668275,-0.17091963,-0.16887775,-0.19459459
0,2025,122.126504960854,-2.822007191326903,darat,0.1226,0.165,0.188,0.2567,0.2417,0.1966,0.15448621,-0.21745317,-0.030096339,0.062299114,0.06515577
0,2025,122.13474470694774,-2.816692129880216,darat,0.0826,0.0891,0.104,0.1379,0.19705,0.16015,0.14014052,-0.21497793,0.17659356,0.15444352,0.07716209
0,2025,122.11483198722118,-2.8034900981986715,darat,0.0684,0.0816,0.0762,0.2272,0.2282,0.1395,0.49769282,-0.47150257,0.002195876,0.014666666,-0.034220543
0,2025,122.14899260123484,-2.890639622269792,darat,0.0416,0.07935,0.0345,0.415,0.1901,0.08225,0.8464961,-0.67897236,-0.3716741,-0.34057546,-0.3939394
0,2025,122.20031935294384,-2.9216703715899124,darat,0.0322,0.0533,0.0278,0.2664,0.1504,0.0701,0.8110129,-0.66656244,-0.27831095,-0.2525168,-0.31442666
0,2025,122.16633040030712,-2.945034903242851,darat,0.03335,0.0559,0.03,0.3019,0.1335,0.05615,0.8192227,-0.6875349,-0.3867708,-0.34436092,-0.3015134
0,2025,122.10401732047312,-2.9902927293722437,darat,0.045,0.0682,0.0335,0.3412,0.2003,0.0835,0.8211903,-0.6668295,-0.26020315,-0.24580646,-0.3411996
0,2025,122.17130858023876,-2.975035563419185,darat,0.02135,0.04535,0.0227,0.31795,0.18065,0.07785,0.8667254,-0.7503441,-0.27537107,-0.25052983,-0.33284348
0,2025,122.17817503531688,-2.9510351001940145,darat,0.03125,0.05145,0.02685,0.3193,0.1597,0.0652,0.84486496,-0.7224545,-0.33319414,-0.30534348,-0.31417623
0,2025,122.17139206899292,-2.887757474161644,darat,0.03135,0.0589,0.0293,0.31175,0.18245,0.08385,0.8281777,-0.6821799,-0.26163498,-0.23673065,-0.33560088
0,2025,122.12893384742024,-2.831410918322665,darat,0.0791,0.0897,0.0878,0.08055,0.08035,0.06705,-0.043065064,0.053744484,-0.0012430291,0.025930453,-0.010704197
0,2025,122.14690000988706,-2.837789994700143,darat,0.2085,0.2525,0.2927,0.2851,0.27525,0.27475,-0.013153305,-0.060639907,-0.017578345,0.07003906,0.0737344
0,2025,122.1515348670648,-2.8516774315044326,darat,0.0622,0.0817,0.0976,0.1942,0.1895,0.1324,0.33104867,-0.40775645,-0.012249127,0.056485757,0.0886782
0,2025,122.1315309762674,-2.9215602359048267,darat,0.04165,0.05755,0.0312,0.30085,0.17915,0.08085,0.8120765,-0.6788505,-0.25354168,-0.2390341,-0.2969014
0,2025,122.10723896521696,-2.943424171723933,darat,0.0276,0.0475,0.0278,0.2674,0.163,0.0732,0.81165314,-0.69831693,-0.24256504,-0.21449155,-0.2616202
0,2025,122.183971600715,-2.9583389087889724,darat,0.0302,0.0518,0.0298,0.3272,0.1647,0.0697,0.83305323,-0.72664905,-0.33035168,-0.29516217,-0.26960787
0,2025,122.16405888098843,-2.914622736088216,darat,0.0335,0.05025,0.02595,0.2958,0.14675,0.06375,0.83869463,-0.7095795,-0.3367981,-0.31195217,-0.31889766
0,2025,122.18019505042204,-2.901593272607974,darat,0.0356,0.0571,0.0276,0.3596,0.1656,0.0717,0.857438,-0.7259419,-0.3693831,-0.3433039,-0.3482881
0,2025,122.17710514563689,-2.8916496336124116,darat,0.0396,0.0694,0.0416,0.3052,0.1918,0.1111,0.76009226,-0.6294715,-0.22816904,-0.19266692,-0.25045043
0,2025,122.18603153723843,-2.891821076403435,darat,0.04695,0.07695,0.0691,0.268,0.2628,0.16135,0.59003264,-0.5538484,-0.009796531,0.02620391,-0.05374871
0,2025,122.20714588660368,-2.917537200718231,darat,0.0291,0.03675,0.019,0.1969,0.09565,0.0405,0.8239926,-0.6854269,-0.34609467,-0.3268751,-0.31838566
0,2025,122.09120839053234,-2.846842685424973,darat,0.04445,0.06175,0.0451,0.20645,0.1239,0.0623,0.64142317,-0.53952277,-0.2498865,-0.19504645,-0.15582591
0,2025,122.1023663800343,-2.8466712358884134,darat,0.0198,0.0366,0.022,0.2101,0.1287,0.059,0.81042653,-0.7032833,-0.24025972,-0.20809247,-0.24914677
0,2025,122.09069340640148,-2.8192389825061435,darat,0.0308,0.0587,0.0423,0.2999,0.2036,0.1154,0.75277615,-0.6726157,-0.19126116,-0.147069,-0.16237622
0,2025,122.09618657046398,-2.8026078635684897,darat,0.0503,0.0682,0.0703,0.1758,0.2095,0.14115,0.4286875,-0.4409836,0.087464325,0.10614747,0.015162443
0,2025,122.11026280337414,-2.8070657125041585,darat,0.05055,0.0617,0.045,0.241,0.1411,0.065,0.68531466,-0.59233564,-0.26144987,-0.22076832,-0.15651359
0,2025,122.11421101504406,-2.8250683906810594,darat,0.0751,0.0985,0.0782,0.2092,0.2299,0.1539,0.45581073,-0.359766,0.0471419,0.040175572,-0.11488399
0,2025,122.1444234173878,-2.823353861900336,darat,0.1336,0.1577,0.1869,0.1925,0.22595,0.2001,0.014760123,-0.09937177,0.07993788,0.117396325,0.08473593
0,2025,122.1349820416554,-2.8240396737163453,darat,0.304,0.3772,0.4108,0.3864,0.4234,0.3846,-0.03060712,-0.012048202,0.045690294,0.094319835,0.042639595
0,2025,122.1082028668507,-2.860283278886695,darat,0.0434,0.0647,0.0834,0.1642,0.1999,0.1332,0.32633275,-0.4346876,0.09805001,0.15420659,0.12626606
0,2025,122.09618657046398,-2.872798879383518,darat,0.0742,0.097,0.1196,0.1484,0.1741,0.1183,0.107462674,-0.20945393,0.079689935,0.13771065,0.10433977
0,2025,122.09584324771008,-2.852225217205277,darat,0.0628,0.0778,0.0697,0.211,0.2356,0.1451,0.50338435,-0.46121883,0.055082846,0.05439476,-0.054915223
0,2025,122.12073414736828,-2.843309849133809,darat,0.1882,0.201,0.2258,0.2396,0.2263,0.1974,0.029651934,-0.0876078,-0.028546901,0.027616767,0.058106814
0,2025,122.1130093854054,-2.835251668705568,darat,0.108,0.1268,0.1372,0.1902,0.2284,0.1765,0.1618815,-0.2,0.09125658,0.10153661,0.039393928
0,2025,122.11925241219345,-2.9344376717610063,darat,0.0373,0.0561,0.03175,0.33145,0.1815,0.08135,0.8251652,-0.710489,-0.29232866,-0.2671821,-0.27717698
0,2025,122.15804788338484,-2.965810070803119,darat,0.0346,0.0692,0.0338,0.4688,0.2065,0.0899,0.86549944,-0.74275094,-0.38842,-0.35377172,-0.34368935
0,2025,122.09367486702745,-2.9465599474307416,darat,0.0174,0.0372,0.0196,0.2703,0.1366,0.0578,0.86478096,-0.7580488,-0.32858196,-0.2962379,-0.30985916
0,2025,122.10517617928328,-2.949474328854839,darat,0.028,0.0451,0.0211,0.2916,0.1777,0.0771,0.8650464,-0.73210573,-0.24270189,-0.23302469,-0.36253777
0,2025,122.09556314217392,-2.9119204959993414,darat,0.0148,0.0356,0.0145,0.2298,0.1374,0.0545,0.8812935,-0.7317257,-0.25163397,-0.23379572,-0.4211577
0,2025,122.10414621102156,-2.9047200043676495,darat,0.0215,0.0416,0.01885,0.266,0.14325,0.0593,0.8676496,-0.72951883,-0.29993892,-0.27891457,-0.37634408
0,2025,122.12285730110946,-2.8879186788631612,darat,0.0364,0.0584,0.03075,0.2585,0.15675,0.07275,0.7873812,-0.6314295,-0.24503314,-0.22263685,-0.31015143
0,2025,122.09796640145126,-2.883289698512467,darat,0.0237,0.0462,0.0257,0.2406,0.1272,0.0583,0.8069846,-0.67782426,-0.30831972,-0.2670182,-0.28511822
0,2025,122.12835046517196,-2.871288550699332,darat,0.02045,0.0362,0.02115,0.1746,0.1029,0.0489,0.78390807,-0.6565465,-0.2583784,-0.2225008,-0.26242372
0,2025,122.09313287354678,-2.9553112892318216,darat,0.0177,0.0372,0.0185,0.2592,0.1327,0.0522,0.8667627,-0.74898785,-0.32278645,-0.293623,-0.3357271
0,2025,122.10446252442568,-2.955825588340989,darat,0.0189,0.0414,0.0192,0.2494,0.1224,0.0505,0.8570365,-0.71526825,-0.3415815,-0.3090998,-0.3663366
0,2025,122.09725274659364,-2.999232753895688,darat,0.0224,0.0422,0.0236,0.3042,0.1786,0.0782,0.8560098,-0.75635105,-0.26014912,-0.23524961,-0.28267476
0,2025,122.09347619630068,-2.980032846681777,darat,0.0232,0.0453,0.02195,0.2616,0.1424,0.05915,0.84517723,-0.7047898,-0.2950495,-0.26817322,-0.34721187
0,2025,122.1080674133417,-2.97917570014068,darat,0.0219,0.0399,0.01905,0.26715,0.14245,0.0603,0.8668763,-0.7401075,-0.30444336,-0.28309843,-0.35368958
0,2025,122.11510552979678,-3.0129467670748027,darat,0.0334,0.0462,0.0276,0.27,0.1545,0.0647,0.8145161,-0.7077799,-0.27208483,-0.24984555,-0.25203252
0,2025,122.15630426026551,-2.9750613874573015,darat,0.0342,0.0571,0.0331,0.324,0.1546,0.0662,0.81461775,-0.7003411,-0.35394904,-0.31232828,-0.26607537
0,2025,122.15865329106664,-2.9304977442664635,darat,0.03645,0.0561,0.0312,0.2919,0.15475,0.0645,0.80687094,-0.6775862,-0.3070637,-0.2768812,-0.28522336
0,2025,122.15247348149632,-2.9241545612664512,darat,0.0463,0.062,0.0345,0.2586,0.1398,0.0592,0.7645855,-0.6132252,-0.29819277,-0.27253756,-0.2849741
0,2025,122.19899371465064,-2.9400981690511387,darat,0.0348,0.0561,0.0316,0.312,0.17555,0.07765,0.8160652,-0.6951915,-0.27986875,-0.2520986,-0.2793615
0,2025,122.18199923833228,-2.925354625668739,darat,0.0318,0.0617,0.03,0.356,0.1756,0.0751,0.8445596,-0.7045727,-0.33935288,-0.30704415,-0.3456925
0,2025,122.15267227283373,-2.90352763916778,darat,0.03455,0.045,0.02445,0.2392,0.1378,0.0629,0.81452686,-0.6833216,-0.26896554,-0.25573397,-0.29589635
0,2025,122.11482873906024,-2.8429605915182883,darat,0.0782,0.1095,0.1413,0.1687,0.17565,0.1508,0.08838711,-0.21279654,0.02018297,0.124235176,0.12679423
0,2025,122.09079129656682,-2.825660191164291,darat,0.036,0.0681,0.0742,0.2488,0.1852,0.1296,0.54055727,-0.5702114,-0.14654376,-0.046674,0.042867176
0,2025,122.0978294130219,-2.810572258845779,darat,0.0986,0.1146,0.144,0.1891,0.2032,0.16675,0.1353948,-0.24530785,0.035941884,0.09371554,0.113689065
0,2025,122.10606915911563,-2.811600987711976,darat,0.04805,0.0688,0.05825,0.24885,0.2744,0.17475,0.62064475,-0.56681883,0.048829418,0.05678658,-0.0830382
0,2025,122.1252952333344,-2.801656570723668,darat,0.0725,0.0842,0.0849,0.2142,0.2179,0.1732,0.4322969,-0.43565685,0.008562805,0.027311264,0.0041395444
0,2025,122.16494901141056,-2.838861971114208,darat,0.07115,0.0944,0.0867,0.2646,0.2203,0.13675,0.5064048,-0.47409472,-0.09135905,-0.04472968,-0.042517964
